num_robot_dir;num_exp_file;reachingTargetTime
200;24;636
200;24;0
200;25;2662994
200;25;25898
200;25;0
200;25;2580086
200;25;82908
200;25;25293
200;25;605
200;25;0
200;26;2614813
200;26;26066
200;26;0
200;26;2529138
200;26;85675
200;26;25436
200;26;630
200;26;0
200;27;2612768
200;27;25609
200;27;0
200;27;2527713
200;27;85055
200;27;24839
200;27;770
200;27;0
200;28;2626050
200;28;25079
200;28;0
200;28;2541655
200;28;84395
200;28;24488
200;28;591
200;28;0
200;29;2762701
200;29;27690
200;29;0
200;29;2678079
200;29;84622
200;29;27066
200;29;624
200;29;0
200;3;2583428
200;3;25933
200;3;0
200;3;2498922
200;3;84506
200;3;25283
200;3;650
200;3;0
200;30;2373779
200;30;23187
200;30;0
200;30;2290275
200;30;83504
200;30;22555
200;30;632
200;30;0
200;31;2393932
200;31;24839
200;31;0
200;31;2309386
200;31;84546
200;31;24096
200;31;743
200;31;0
200;32;2412872
200;32;23330
200;32;0
200;32;2327316
200;32;85556
200;32;22651
200;32;679
200;32;0
200;33;2634789
200;33;25584
200;33;0
200;33;2549109
200;33;85680
200;33;24804
200;33;780
200;33;0
200;34;2791824
200;34;26508
200;34;0
200;34;2706119
200;34;85705
200;34;25891
200;34;617
200;34;0
200;35;2592077
200;35;25591
200;35;0
200;35;2508028
200;35;84049
200;35;25019
200;35;572
200;35;0
200;36;2784728
200;36;27009
200;36;0
200;36;2699684
200;36;85044
200;36;26338
200;36;671
200;36;0
200;37;2652409
200;37;24898
200;37;0
200;37;2568430
200;37;83979
200;37;24228
200;37;670
200;37;0
200;38;2886841
200;38;25943
200;38;0
200;38;2803068
200;38;83773
200;38;25354
200;38;589
200;38;0
200;39;2669181
200;39;25897
200;39;0
200;39;2585219
200;39;83962
200;39;25245
200;39;652
200;39;0
200;4;2732089
200;4;27067
200;4;0
200;4;2647308
200;4;84781
200;4;26452
200;4;615
200;4;0
200;5;2508412
200;5;25009
200;5;0
200;5;2424418
200;5;83994
200;5;24354
200;5;655
200;5;0
200;6;2573875
200;6;25120
200;6;0
200;6;2488746
200;6;85129
200;6;24437
200;6;683
200;6;0
200;7;2925009
200;7;27004
200;7;0
200;7;2840641
200;7;84368
200;7;26406
200;7;598
200;7;0
200;8;2522987
200;8;24693
200;8;0
200;8;2436974
200;8;86013
200;8;23977
200;8;716
200;8;0
200;9;2797386
200;9;27312
200;9;0
200;9;2711397
200;9;85989
200;9;26609
200;9;703
200;9;0
220;0;3012982
220;0;27472
220;0;0
220;0;2915520
220;0;97462
220;0;26746
220;0;726
220;0;0
220;1;3248384
220;1;28443
220;1;0
220;1;3151358
220;1;97026
220;1;27761
220;1;682
220;1;0
220;10;3529016
220;10;31780
220;10;0
220;10;3431037
220;10;97979
220;10;31041
220;10;739
220;10;0
220;11;3303547
220;11;28816
220;11;0
220;11;3206084
220;11;97463
220;11;28001
220;11;815
220;11;0
220;12;3684107
220;12;30125
220;12;0
220;12;3587662
220;12;96445
220;12;29436
220;12;689
220;12;0
220;13;3031715
220;13;26972
220;13;0
220;13;2934631
220;13;97084
220;13;26309
220;13;663
220;13;0
220;14;3024277
220;14;26701
220;14;0
220;14;2926754
220;14;97523
220;14;26011
220;14;690
220;14;0
220;15;3090092
220;15;26610
220;15;0
220;15;2992761
220;15;97331
220;15;25992
220;15;618
220;15;0
220;16;3125449
220;16;28104
220;16;0
220;16;3028572
220;16;96877
220;16;27382
220;16;722
220;16;0
220;17;3323028
220;17;28172
220;17;0
220;17;3226149
220;17;96879
220;17;27508
220;17;664
220;17;0
220;18;2992911
220;18;27718
220;18;0
220;18;2895423
220;18;97488
220;18;27002
220;18;716
220;18;0
220;19;3248291
220;19;28807
220;19;0
220;19;3150456
220;19;97835
220;19;28094
220;19;713
220;19;0
220;2;3551519
220;2;30341
220;2;0
220;2;3454028
220;2;97491
220;2;29706
220;2;635
220;2;0
220;20;3341624
220;20;28929
220;20;0
220;20;3244512
220;20;97112
220;20;28243
220;20;686
220;20;0
220;21;3156182
220;21;27516
220;21;0
220;21;3058966
220;21;97216
220;21;26895
220;21;621
220;21;0
220;22;3133754
220;22;27630
220;22;0
220;22;3035951
220;22;97803
220;22;26953
220;22;677
220;22;0
220;23;3089041
220;23;27325
220;23;0
220;23;2992592
220;23;96449
220;23;26531
220;23;794
220;23;0
220;24;3107479
220;24;28122
220;24;0
220;24;3009795
220;24;97684
220;24;27415
220;24;707
220;24;0
220;25;3096218
220;25;27980
220;25;0
220;25;2998747
220;25;97471
220;25;27337
220;25;643
220;25;0
220;26;3413943
220;26;28775
220;26;0
220;26;3316794
220;26;97149
220;26;28046
220;26;729
220;26;0
220;27;3281598
220;27;29264
220;27;0
220;27;3183692
220;27;97906
220;27;28557
220;27;707
220;27;0
220;28;2843103
220;28;26576
220;28;0
220;28;2745205
220;28;97898
220;28;25826
220;28;750
220;28;0
220;29;3317676
220;29;29162
220;29;0
220;29;3221030
220;29;96646
220;29;28392
220;29;770
220;29;0
220;3;3027199
220;3;26735
220;3;0
220;3;2930886
220;3;96313
220;3;26078
220;3;657
220;3;0
220;30;3385985
220;30;29617
220;30;0
220;30;3288327
220;30;97658
220;30;28985
220;30;632
220;30;0
220;31;2901734
220;31;26825
220;31;0
220;31;2803795
220;31;97939
220;31;26059
220;31;766
220;31;0
220;32;3112466
220;32;26517
220;32;0
220;32;3014666
220;32;97800
220;32;25882
220;32;635
220;32;0
220;33;3263558
220;33;28532
220;33;0
220;33;3164455
220;33;99103
220;33;27778
220;33;754
220;33;0
220;34;3253081
220;34;28366
220;34;0
220;34;3156005
220;34;97076
220;34;27673
220;34;693
220;34;0
220;35;3277833
220;35;28702
220;35;0
220;35;3180263
220;35;97570
220;35;27917
220;35;785
220;35;0
220;36;3209917
220;36;28522
220;36;0
220;36;3112608
220;36;97309
220;36;27800
220;36;722
220;36;0
220;37;3293949
220;37;29007
220;37;0
220;37;3196867
220;37;97082
220;37;28334
220;37;673
220;37;0
220;38;3239893
220;38;28598
220;38;0
220;38;3143192
220;38;96701
220;38;27961
220;38;637
220;38;0
220;39;3229744
220;39;28456
220;39;0
220;39;3133217
220;39;96527
220;39;27781
220;39;675
220;39;0
220;4;3100227
220;4;27853
220;4;0
220;4;3003204
220;4;97023
220;4;27173
220;4;680
220;4;0
220;5;3228541
220;5;28206
220;5;0
220;5;3131607
220;5;96934
220;5;27487
220;5;719
220;5;0
220;6;3151281
220;6;27777
220;6;0
220;6;3054221
220;6;97060
220;6;27105
220;6;672
220;6;0
220;7;3088351
220;7;28033
220;7;0
220;7;2990405
220;7;97946
220;7;27276
220;7;757
220;7;0
220;8;3166226
220;8;27768
220;8;0
220;8;3069402
220;8;96824
220;8;27121
220;8;647
220;8;0
220;9;3332310
220;9;29429
220;9;0
220;9;3234756
220;9;97554
220;9;28805
220;9;624
220;9;0
240;0;3565829
240;0;28706
240;0;0
240;0;3455628
240;0;110201
240;0;27899
240;0;807
240;0;0
240;1;3591188
240;1;29550
240;1;0
240;1;3478817
240;1;112371
240;1;28869
240;1;681
240;1;0
240;10;3936265
240;10;31534
240;10;0
240;10;3825087
240;10;111178
240;10;30732
240;10;802
240;10;0
240;11;4125874
240;11;31979
240;11;0
240;11;4013939
240;11;111935
240;11;31088
240;11;891
240;11;0
240;12;3544741
240;12;28462
240;12;0
240;12;3433817
240;12;110924
240;12;27780
240;12;682
240;12;0
240;13;3889962
240;13;31785
240;13;0
240;13;3779354
240;13;110608
240;13;31122
240;13;663
240;13;0
240;14;3731226
240;14;30294
240;14;0
240;14;3620510
240;14;110716
240;14;29634
240;14;660
240;14;0
240;15;3561979
240;15;29500
240;15;0
240;15;3451788
240;15;110191
240;15;28808
240;15;692
240;15;0
240;16;3633644
240;16;29425
240;16;0
240;16;3523562
240;16;110082
240;16;28717
240;16;708
240;16;0
240;17;3708560
240;17;29787
240;17;0
240;17;3597678
240;17;110882
240;17;29108
240;17;679
240;17;0
240;18;3439321
240;18;28091
240;18;0
240;18;3329575
240;18;109746
240;18;27410
240;18;681
240;18;0
240;19;3669360
240;19;30486
240;19;0
240;19;3557491
240;19;111869
240;19;29732
240;19;754
240;19;0
240;2;3827083
240;2;31393
240;2;0
240;2;3716903
240;2;110180
240;2;30511
240;2;882
240;2;0
240;20;3695848
240;20;29903
240;20;0
240;20;3585010
240;20;110838
240;20;29091
240;20;812
240;20;0
240;21;3757659
240;21;30125
240;21;0
240;21;3647293
240;21;110366
240;21;29483
240;21;642
240;21;0
240;22;3842767
240;22;29890
240;22;0
240;22;3732289
240;22;110478
240;22;29200
240;22;690
240;22;0
240;23;3804850
240;23;30334
240;23;0
240;23;3693893
240;23;110957
240;23;29578
240;23;756
240;23;0
240;24;3807458
240;24;31599
240;24;0
240;24;3696587
240;24;110871
240;24;30890
240;24;709
240;24;0
240;25;3928514
240;25;32118
240;25;0
240;25;3818539
240;25;109975
240;25;31492
240;25;626
240;25;0
240;26;3664430
240;26;30191
240;26;0
240;26;3552277
240;26;112153
240;26;29520
240;26;671
240;26;1
240;27;3691999
240;27;28895
240;27;0
240;27;3581566
240;27;110433
240;27;28035
240;27;860
240;27;0
240;28;3923921
240;28;32187
240;28;0
240;28;3813082
240;28;110839
240;28;31557
240;28;630
240;28;0
240;29;3515049
240;29;28040
240;29;0
240;29;3405136
240;29;109913
240;29;27355
240;29;685
240;29;0
240;3;3541470
240;3;28521
240;3;0
240;3;3431135
240;3;110335
240;3;27826
240;3;695
240;3;0
240;31;3861706
240;31;30834
240;31;0
240;31;3750694
240;31;111012
240;31;30023
240;31;811
240;31;0
240;32;4069677
240;32;32269
240;32;0
240;32;3958819
240;32;110858
240;32;31498
240;32;771
240;32;0
240;33;3806528
240;33;31836
240;33;0
240;33;3695559
240;33;110969
240;33;31095
240;33;741
240;33;0
240;34;3831647
240;34;30613
240;34;0
240;34;3720335
240;34;111312
240;34;29839
240;34;774
240;34;0
240;35;3563790
240;35;29590
240;35;0
240;35;3452281
240;35;111509
240;35;28854
240;35;736
240;35;0
240;36;3698284
240;36;30626
240;36;0
240;36;3588260
240;36;110024
240;36;29951
240;36;675
240;36;0
240;37;3731313
240;37;30696
240;37;0
240;37;3620323
240;37;110990
240;37;29889
240;37;807
240;37;0
240;38;3821446
240;38;30641
240;38;0
240;38;3710319
240;38;111127
240;38;29878
240;38;763
240;38;0
240;39;4126654
240;39;31661
240;39;0
240;39;4015983
240;39;110671
240;39;30927
240;39;734
240;39;0
240;4;3856624
240;4;31928
240;4;0
240;4;3747138
240;4;109486
240;4;31264
240;4;664
240;4;0
240;5;3789721
240;5;30614
240;5;0
240;5;3679317
240;5;110404
240;5;29901
240;5;713
240;5;0
240;6;3855404
240;6;32222
240;6;0
240;6;3744749
240;6;110655
240;6;31435
240;6;787
240;6;0
240;7;3532243
240;7;28661
240;7;0
240;7;3422130
240;7;110113
240;7;27976
240;7;685
240;7;0
240;8;3922079
240;8;31699
240;8;0
240;8;3811905
240;8;110174
240;8;30989
240;8;710
240;8;0
240;9;4125487
240;9;32172
240;9;0
240;9;4014639
240;9;110848
240;9;31517
240;9;655
240;9;0
260;0;4458210
260;0;32753
260;0;0
260;0;4331913
260;0;126297
260;0;32021
260;0;732
260;0;0
260;1;4334188
260;1;32186
260;1;0
260;1;4210668
260;1;123520
260;1;31277
260;1;909
260;1;0
260;10;4547863
260;10;34655
260;10;0
260;10;4423806
260;10;124057
260;10;33951
260;10;704
260;10;0
260;11;4778425
260;11;35012
260;11;0
260;11;4653765
260;11;124660
260;11;34277
260;11;735
260;11;0
260;12;4126143
260;12;30867
260;12;0
260;12;4001718
260;12;124425
260;12;30096
260;12;771
260;12;0
260;13;4001050
260;13;30482
260;13;0
260;13;3876979
260;13;124071
260;13;29669
260;13;813
260;13;0
260;14;4321825
260;14;32605
260;14;0
260;14;4196231
260;14;125594
260;14;31734
260;14;871
260;14;0
260;15;4362102
260;15;33954
260;15;0
260;15;4238537
260;15;123565
260;15;33136
260;15;818
260;15;0
260;16;4336527
260;16;31893
260;16;0
260;16;4212584
260;16;123943
260;16;31212
260;16;681
260;16;0
260;17;4504407
260;17;34863
260;17;0
260;17;4379270
260;17;125137
260;17;34077
260;17;786
260;17;0
260;18;4099323
260;18;31310
260;18;0
260;18;3975569
260;18;123754
260;18;30613
260;18;697
260;18;0
260;19;4442738
260;19;34208
260;19;0
260;19;4317176
260;19;125562
260;19;33411
260;19;797
260;19;0
260;2;4543081
260;2;34350
260;2;0
260;2;4418532
260;2;124549
260;2;33646
260;2;704
260;2;0
260;20;4652193
260;20;34094
260;20;0
260;20;4527918
260;20;124275
260;20;33456
260;20;638
260;20;0
260;21;4088079
260;21;31092
260;21;0
260;21;3963248
260;21;124831
260;21;30290
260;21;802
260;21;0
260;22;4717693
260;22;35702
260;22;0
260;22;4591182
260;22;126511
260;22;34840
260;22;862
260;22;0
260;23;4382869
260;23;33306
260;23;0
260;23;4257270
260;23;125599
260;23;32502
260;23;804
260;23;0
260;24;4170572
260;24;31843
260;24;0
260;24;4046731
260;24;123841
260;24;31120
260;24;723
260;24;0
260;25;4566162
260;25;34172
260;25;0
260;25;4441233
260;25;124929
260;25;33357
260;25;815
260;25;0
260;26;4336405
260;26;31774
260;26;0
260;26;4213487
260;26;122918
260;26;31072
260;26;702
260;26;0
260;27;4174542
260;27;31799
260;27;0
260;27;4050237
260;27;124305
260;27;31071
260;27;728
260;27;0
260;28;4433011
260;28;32839
260;28;0
260;28;4308723
260;28;124288
260;28;32066
260;28;773
260;28;0
260;29;4334236
260;29;32329
260;29;0
260;29;4209857
260;29;124379
260;29;31516
260;29;813
260;29;0
260;3;4252115
260;3;32028
260;3;0
260;3;4127590
260;3;124525
260;3;31274
260;3;754
260;3;0
260;30;4716304
260;30;34618
260;30;0
260;30;4592082
260;30;124222
260;30;33890
260;30;728
260;30;0
260;31;4364850
260;31;33862
260;31;0
260;31;4240945
260;31;123905
260;31;33082
260;31;780
260;31;0
260;32;4173979
260;32;31411
260;32;0
260;32;4049771
260;32;124208
260;32;30664
260;32;747
260;32;0
260;33;4640911
260;33;34251
260;33;0
260;33;4516612
260;33;124299
260;33;33537
260;33;714
260;33;0
260;34;4728282
260;34;35758
260;34;0
260;34;4602496
260;34;125786
260;34;34861
260;34;897
260;34;0
260;35;4690696
260;35;34646
260;35;0
260;35;4566041
260;35;124655
260;35;33910
260;35;736
260;35;0
260;36;4302686
260;36;33620
260;36;0
260;36;4179397
260;36;123289
260;36;32835
260;36;785
260;36;0
260;38;4301117
260;38;32043
260;38;0
260;38;4176173
260;38;124944
260;38;31211
260;38;832
260;38;0
260;39;4596285
260;39;33897
260;39;0
260;39;4472137
260;39;124148
260;39;33179
260;39;718
260;39;0
260;4;4242592
260;4;31471
260;4;0
260;4;4118905
260;4;123687
260;4;30719
260;4;752
260;4;0
260;5;4363816
260;5;31445
260;5;0
260;5;4239836
260;5;123980
260;5;30716
260;5;729
260;5;0
260;6;4642530
260;6;34739
260;6;0
260;6;4518927
260;6;123603
260;6;33976
260;6;763
260;6;0
260;7;4263745
260;7;32783
260;7;0
260;7;4139100
260;7;124645
260;7;32062
260;7;721
260;7;0
260;8;4249621
260;8;32130
260;8;0
260;8;4125213
260;8;124408
260;8;31419
260;8;711
260;8;0
260;9;4509161
260;9;33499
260;9;0
260;9;4384603
260;9;124558
260;9;32743
260;9;756
260;9;0
280;0;5432621
280;0;36910
280;0;0
280;0;5293584
280;0;139037
280;0;36193
280;0;717
280;0;0
280;1;5456020
280;1;38347
280;1;0
280;1;5316954
280;1;139066
280;1;37572
280;1;775
280;1;0
280;10;4958121
280;10;34445
280;10;0
280;10;4820699
280;10;137422
280;10;33713
280;10;732
280;10;0
280;11;5366470
280;11;35631
280;11;0
280;11;5225797
280;11;140673
280;11;34730
280;11;901
280;11;0
280;12;4681330
280;12;33769
280;12;0
280;12;4542386
280;12;138944
280;12;33029
280;12;740
280;12;0
280;13;4974460
280;13;35225
280;13;0
280;13;4835108
280;13;139352
280;13;34385
280;13;840
280;13;0
280;14;5336983
280;14;37643
280;14;0
280;14;5196981
280;14;140002
280;14;36807
280;14;836
280;14;0
280;15;5595812
280;15;38917
280;15;0
280;15;5455339
280;15;140473
280;15;38191
280;15;726
280;15;0
280;16;5551893
280;16;38680
280;16;0
280;16;5411170
280;16;140723
280;16;37811
280;16;869
280;16;0
280;17;5005252
280;17;35466
280;17;0
280;17;4867305
280;17;137947
280;17;34671
280;17;795
280;17;0
280;18;5092324
280;18;36687
280;18;0
280;18;4952693
280;18;139631
280;18;35910
280;18;777
280;18;0
280;19;5195647
280;19;36509
280;19;0
280;19;5056907
280;19;138740
280;19;35716
280;19;793
280;19;0
280;2;5916354
280;2;39255
280;2;0
280;2;5777313
280;2;139041
280;2;38518
280;2;737
280;2;0
280;20;4960634
280;20;34073
280;20;0
280;20;4821869
280;20;138765
280;20;33260
280;20;813
280;20;0
280;21;5090262
280;21;35235
280;21;0
280;21;4951501
280;21;138761
280;21;34433
280;21;802
280;21;0
280;22;5235992
280;22;36914
280;22;0
280;22;5098490
280;22;137502
280;22;36170
280;22;744
280;22;0
280;23;5231325
280;23;36628
280;23;0
280;23;5092577
280;23;138748
280;23;35722
280;23;906
280;23;0
280;24;5180727
280;24;37163
280;24;0
280;24;5040615
280;24;140112
280;24;36380
280;24;783
280;24;0
280;25;5241967
280;25;36608
280;25;0
280;25;5103028
280;25;138939
280;25;35869
280;25;739
280;25;0
280;26;5100355
280;26;36166
280;26;0
280;26;4960443
280;26;139912
280;26;35314
280;26;852
280;26;0
280;27;4938583
280;27;34834
280;27;0
280;27;4799263
280;27;139320
280;27;34014
280;27;820
280;27;0
280;28;5195858
280;28;37446
280;28;0
280;28;5055739
280;28;140119
280;28;36613
280;28;833
280;28;0
280;29;4863821
280;29;34649
280;29;0
280;29;4723788
280;29;140033
280;29;33826
280;29;823
280;29;0
280;3;5043647
280;3;34764
280;3;0
280;3;4904472
280;3;139175
280;3;33880
280;3;884
280;3;0
280;30;4962827
280;30;34197
280;30;0
280;30;4825211
280;30;137616
280;30;33467
280;30;730
280;30;0
280;31;5364166
280;31;35860
280;31;0
280;31;5224469
280;31;139697
280;31;35124
280;31;736
280;31;0
280;32;5072467
280;32;34521
280;32;0
280;32;4933722
280;32;138745
280;32;33799
280;32;722
280;32;0
280;33;5617544
280;33;37697
280;33;0
280;33;5479115
280;33;138429
280;33;36986
280;33;711
280;33;0
280;34;5426758
280;34;37452
280;34;0
280;34;5287771
280;34;138987
280;34;36699
280;34;753
280;34;0
280;35;5006347
280;35;35788
280;35;0
280;35;4866548
280;35;139799
280;35;34864
280;35;924
280;35;0
280;36;5217290
280;36;35477
280;36;0
280;36;5077623
280;36;139667
280;36;34750
280;36;727
280;36;0
280;37;5011582
280;37;35140
280;37;0
280;37;4871966
280;37;139616
280;37;34350
280;37;790
280;37;0
280;38;5024127
280;38;34989
280;38;0
280;38;4884733
280;38;139394
280;38;34249
280;38;740
280;38;0
280;39;5704358
280;39;37633
280;39;0
280;39;5565060
280;39;139298
280;39;36935
280;39;698
280;39;0
280;4;5434369
280;4;37881
280;4;0
280;4;5295739
280;4;138630
280;4;37121
280;4;760
280;4;0
280;5;4758797
280;5;33683
280;5;0
280;5;4620170
280;5;138627
280;5;32937
280;5;746
280;5;0
280;6;4852749
280;6;34928
280;6;0
280;6;4714790
280;6;137959
280;6;34061
280;6;867
280;6;0
280;7;5082382
280;7;35166
280;7;0
280;7;4943287
280;7;139095
280;7;34362
280;7;804
280;7;0
280;8;5184061
280;8;35979
280;8;0
280;8;5043934
280;8;140127
280;8;35185
280;8;794
280;8;0
280;9;5266141
280;9;36504
280;9;0
280;9;5127894
280;9;138247
280;9;35808
280;9;696
280;9;0
300;0;6169534
300;0;39855
300;0;0
300;0;6015061
300;0;154473
300;0;39115
300;0;740
300;0;0
300;1;6331844
300;1;40070
300;1;0
300;1;6178501
300;1;153343
300;1;39368
300;1;702
300;1;0
300;10;5615637
300;10;36887
300;10;0
300;10;5461903
300;10;153734
300;10;35998
300;10;889
300;10;0
300;11;6126140
300;11;39939
300;11;0
300;11;5973204
300;11;152936
300;11;39186
300;11;753
300;11;0
300;12;5939904
300;12;39107
300;12;0
300;12;5786253
300;12;153651
300;12;38351
300;12;756
300;12;0
300;13;6146544
300;13;39784
300;13;0
300;13;5993053
300;13;153491
300;13;39008
300;13;776
300;13;0
300;14;5479160
300;14;37012
300;14;0
300;14;5324513
300;14;154647
300;14;36205
300;14;807
300;14;0
300;15;6583971
300;15;40864
300;15;0
300;15;6429252
300;15;154719
300;15;40066
300;15;798
300;15;0
300;16;5619747
300;16;36397
300;16;0
300;16;5466325
300;16;153422
300;16;35633
300;16;764
300;16;0
300;17;6102464
300;17;39101
300;17;0
300;17;5947437
300;17;155027
300;17;38328
300;17;773
300;17;0
300;18;6486747
300;18;40943
300;18;0
300;18;6332981
300;18;153766
300;18;40111
300;18;832
300;18;0
300;19;5682632
300;19;36965
300;19;0
300;19;5528887
300;19;153745
300;19;36133
300;19;832
300;19;0
300;2;6139273
300;2;39670
300;2;0
300;2;5985854
300;2;153419
300;2;38945
300;2;725
300;2;0
300;20;6422382
300;20;40585
300;20;0
300;20;6268986
300;20;153396
300;20;39731
300;20;854
300;20;0
300;21;6012289
300;21;39166
300;21;0
300;21;5858726
300;21;153563
300;21;38456
300;21;710
300;21;1
300;22;5360400
300;22;35722
300;22;0
300;22;5207638
300;22;152762
300;22;34962
300;22;760
300;22;0
300;23;6116233
300;23;39963
300;23;0
300;23;5961277
300;23;154956
300;23;39179
300;23;784
300;23;0
300;24;5582208
300;24;37518
300;24;0
300;24;5428496
300;24;153712
300;24;36732
300;24;786
300;24;0
300;25;5893219
300;25;38139
300;25;0
300;25;5740298
300;25;152921
300;25;37422
300;25;717
300;25;0
300;26;5711292
300;26;37238
300;26;0
300;26;5557471
300;26;153821
300;26;36441
300;26;797
300;26;0
300;27;6072830
300;27;38376
300;27;0
300;27;5919706
300;27;153124
300;27;37654
300;27;722
300;27;0
300;28;6030869
300;28;38387
300;28;0
300;28;5876296
300;28;154573
300;28;37552
300;28;835
300;28;0
300;29;5682694
300;29;36618
300;29;0
300;29;5529276
300;29;153418
300;29;35843
300;29;775
300;29;0
300;3;5989986
300;3;42068
300;3;0
300;3;5837174
300;3;152812
300;3;41331
300;3;737
300;3;0
300;30;5672436
300;30;36940
300;30;0
300;30;5515777
300;30;156659
300;30;36035
300;30;905
300;30;0
300;31;6113658
300;31;39596
300;31;0
300;31;5959626
300;31;154032
300;31;38859
300;31;737
300;31;0
300;32;5878641
300;32;37910
300;32;0
300;32;5724879
300;32;153762
300;32;37021
300;32;889
300;32;0
300;33;5990595
300;33;38487
300;33;0
300;33;5837191
300;33;153404
300;33;37639
300;33;848
300;33;0
300;34;6129173
300;34;39914
300;34;0
300;34;5975981
300;34;153192
300;34;39099
300;34;815
300;34;0
300;35;5603315
300;35;37398
300;35;0
300;35;5449248
300;35;154067
300;35;36590
300;35;808
300;35;0
300;36;5795165
300;36;38061
300;36;0
300;36;5639823
300;36;155342
300;36;37311
300;36;750
300;36;0
300;37;6023632
300;37;40069
300;37;0
300;37;5868782
300;37;154850
300;37;39294
300;37;775
300;37;0
300;38;6415544
300;38;40180
300;38;0
300;38;6261841
300;38;153703
300;38;39409
300;38;771
300;38;0
300;39;5634746
300;39;37459
300;39;0
300;39;5480803
300;39;153943
300;39;36620
300;39;839
300;39;0
300;4;6339693
300;4;40448
300;4;0
300;4;6186160
300;4;153533
300;4;39601
300;4;847
300;4;0
300;5;5460290
300;5;38531
300;5;0
300;5;5307638
300;5;152652
300;5;37742
300;5;789
300;5;0
300;6;5870944
300;6;39412
300;6;0
300;6;5717347
300;6;153597
300;6;38630
300;6;782
300;6;0
300;7;6011586
300;7;38802
300;7;0
300;7;5858360
300;7;153226
300;7;38073
300;7;729
300;7;0
300;8;6317650
300;8;40490
300;8;0
300;8;6164054
300;8;153596
300;8;39620
300;8;870
300;8;0
300;9;6074501
300;9;39449
300;9;0
300;9;5919369
300;9;155132
300;9;38685
300;9;764
300;9;0
320;0;7094923
320;0;42356
320;0;0
320;0;6924972
320;0;169951
320;0;41645
320;0;711
320;0;0
320;1;6918430
320;1;40434
320;1;0
320;1;6748734
320;1;169696
320;1;39671
320;1;763
320;1;0
320;10;6645865
320;10;40388
320;10;0
320;10;6476963
320;10;168902
320;10;39584
320;10;804
320;10;0
320;11;7044397
320;11;41951
320;11;0
320;11;6874242
320;11;170155
320;11;41114
320;11;837
320;11;0
320;12;6268985
320;12;39137
320;12;0
320;12;6099746
320;12;169239
320;12;38317
320;12;820
320;12;0
320;13;6768091
320;13;41648
320;13;0
320;13;6599615
320;13;168476
320;13;40847
320;13;801
320;13;0
320;14;7240565
320;14;42020
320;14;0
320;14;7071107
320;14;169458
320;14;41037
320;14;983
320;14;0
320;15;7514070
320;15;42681
320;15;0
320;15;7345610
320;15;168460
320;15;41900
320;15;781
320;15;0
320;16;6596573
320;16;39726
320;16;0
320;16;6428439
320;16;168134
320;16;38936
320;16;790
320;16;0
320;17;7070253
320;17;41615
320;17;0
320;17;6901309
320;17;168944
320;17;40798
320;17;817
320;17;0
320;18;6695685
320;18;40837
320;18;0
320;18;6526912
320;18;168773
320;18;39982
320;18;855
320;18;0
320;19;7126349
320;19;42514
320;19;0
320;19;6956594
320;19;169755
320;19;41653
320;19;861
320;19;0
320;2;7367436
320;2;42230
320;2;0
320;2;7196695
320;2;170741
320;2;41432
320;2;798
320;2;0
320;20;6766351
320;20;41073
320;20;0
320;20;6597305
320;20;169046
320;20;40063
320;20;1010
320;20;0
320;21;6644121
320;21;41100
320;21;0
320;21;6474313
320;21;169808
320;21;40162
320;21;938
320;21;0
320;22;7086395
320;22;42009
320;22;0
320;22;6915378
320;22;171017
320;22;41157
320;22;852
320;22;0
320;23;6505046
320;23;40262
320;23;0
320;23;6335435
320;23;169611
320;23;39463
320;23;799
320;23;0
320;24;6966380
320;24;41549
320;24;0
320;24;6796509
320;24;169871
320;24;40677
320;24;872
320;24;0
320;25;6870396
320;25;41592
320;25;0
320;25;6702368
320;25;168028
320;25;40705
320;25;887
320;25;0
320;26;7002287
320;26;43440
320;26;0
320;26;6831807
320;26;170480
320;26;42568
320;26;872
320;26;0
320;27;6781180
320;27;40978
320;27;0
320;27;6611652
320;27;169528
320;27;40125
320;27;853
320;27;0
320;28;6351281
320;28;39458
320;28;0
320;28;6182616
320;28;168665
320;28;38726
320;28;732
320;28;0
320;29;6663742
320;29;40870
320;29;0
320;29;6494339
320;29;169403
320;29;40041
320;29;829
320;29;0
320;3;7237439
320;3;42863
320;3;0
320;3;7066969
320;3;170470
320;3;41855
320;3;1008
320;3;0
320;30;6564430
320;30;40176
320;30;0
320;30;6393990
320;30;170440
320;30;39184
320;30;992
320;30;0
320;31;6903144
320;31;41176
320;31;0
320;31;6733445
320;31;169699
320;31;40217
320;31;959
320;31;0
320;32;7016865
320;32;42252
320;32;0
320;32;6846312
320;32;170553
320;32;41505
320;32;747
320;32;0
320;33;6950670
320;33;42856
320;33;0
320;33;6779795
320;33;170875
320;33;41945
320;33;911
320;33;0
320;34;6642461
320;34;40019
320;34;0
320;34;6473288
320;34;169173
320;34;39202
320;34;817
320;34;0
320;35;6703337
320;35;39932
320;35;0
320;35;6534791
320;35;168546
320;35;39017
320;35;915
320;35;0
320;36;7093637
320;36;41668
320;36;0
320;36;6922729
320;36;170908
320;36;40882
320;36;786
320;36;0
320;37;5857566
320;37;37742
320;37;0
320;37;5689460
320;37;168106
320;37;36997
320;37;745
320;37;0
320;38;7006551
320;38;41443
320;38;0
320;38;6836711
320;38;169840
320;38;40576
320;38;867
320;38;0
320;39;7094643
320;39;42425
320;39;0
320;39;6925363
320;39;169280
320;39;41649
